start_station_id,end_station_id,start_station_name,end_station_name,count
442,421,Vulkan,Alexander Kiellands Plass,189
463,463,Schous plass trikkestopp,Schous plass trikkestopp,189
423,437,Schous plass,Sentrum Scene,189
2328,464,The Hub,Sukkerbiten,189
507,1755,Jens Bjelkes Gate,Aker Brygge,189
384,443,Vaar Frelsers gravlund,Sjoesiden ved trappen,188
447,447,Kvaernerbyen,Kvaernerbyen,188
460,464,Botanisk Hage soer,Sukkerbiten,188
530,390,Holbergs plass,Saga Kino,188
1023,1023,Professor Aschehougs plass,Professor Aschehougs plass,188
424,408,Birkelunden,Toeyen skole,188
460,463,Botanisk Hage soer,Schous plass trikkestopp,188
739,739,Hammersborg Torg,Hammersborg Torg,187
503,551,Fagerheimgata,Olaf Ryes plass,187
598,423,Sofienbergparken nord,Schous plass,187
572,479,Skoeyen,Tjuvholmen,187
460,2328,Botanisk Hage soer,The Hub,187
607,421,Marcus Thranes gate,Alexander Kiellands Plass,186
569,408,Botanisk hage soer-vest,Toeyen skole,186
503,423,Fagerheimgata,Schous plass,186
485,447,Sommerfrydhagen,Kvaernerbyen,186
446,390,Bislett Stadion,Saga Kino,186
460,396,Botanisk Hage soer,Kirkeristen,186
597,421,Fredensborg,Alexander Kiellands Plass,186
385,2328,Soendre gate,The Hub,186
444,396,AHO,Kirkeristen,185
434,398,Lindern,Ringnes Park,185
411,2270,Hasle Torg,Loerenporten,185
452,609,Vippetangen vest,Fred Olsens gate,185
418,589,Norsk Folkemuseum,Huk 1,185
1755,523,Aker Brygge,Toeyenbekken,185
464,1023,Sukkerbiten,Professor Aschehougs plass,185
599,2315,Paléhaven,Rostockgata,185
464,489,Sukkerbiten,Torggata,185
585,460,Nordre gate,Botanisk Hage soer,185
455,489,Sofienbergparken soer,Torggata,184
559,572,Hoffsveien,Skoeyen,184
598,396,Sofienbergparken nord,Kirkeristen,184
478,478,Jernbanetorget,Jernbanetorget,184
584,413,Henrik Wergelands allé,Majorstuen,184
583,465,Galgeberg,Bjoervika,184
521,478,Jess Carlsens gate,Jernbanetorget,184
489,460,Torggata,Botanisk Hage soer,183
421,480,Alexander Kiellands Plass,Helga Helgesens plass,183
523,444,Toeyenbekken,AHO,183
489,507,Torggata,Jens Bjelkes Gate,183
398,460,Ringnes Park,Botanisk Hage soer,183
421,537,Alexander Kiellands Plass,St. Olavs gate,183
460,569,Botanisk Hage soer,Botanisk hage soer-vest,183
599,735,Paléhaven,Oslo Hospital,183
480,475,Helga Helgesens plass,Hausmanns bru,183
590,462,Majorstua skole,Stensparken,183
478,441,Jernbanetorget,Vippetangen oest,183
447,1755,Kvaernerbyen,Aker Brygge,182
551,557,Olaf Ryes plass,Akersgata,182
479,603,Tjuvholmen,Frogner plass,182
412,553,Jakob kirke,Skraaninga,182
452,599,Vippetangen vest,Paléhaven,181
408,455,Toeyen skole,Sofienbergparken soer,181
428,572,Olav Kyrres plass,Skoeyen,181
442,430,Vulkan,Spikersuppa Vest,181
426,426,Gimle Kino,Gimle Kino,181
468,611,Skillebekk,Bankplassen,181
519,558,Thomas Heftyes plass,Dokkveien,181
551,523,Olaf Ryes plass,Toeyenbekken,180
626,626,Drammensveien,Drammensveien,180
423,495,Schous plass,Vaterlandsparken,180
478,2315,Jernbanetorget,Rostockgata,180
468,534,Skillebekk,Filipstadveien,180
493,465,Sofienbergparken nordvest,Bjoervika,179
489,2328,Torggata,The Hub,179
599,447,Paléhaven,Kvaernerbyen,179
418,1755,Norsk Folkemuseum,Aker Brygge,179
455,1755,Sofienbergparken soer,Aker Brygge,179
478,521,Jernbanetorget,Jess Carlsens gate,179
558,2315,Dokkveien,Rostockgata,179
497,523,Sirkustomta,Toeyenbekken,179
424,396,Birkelunden,Kirkeristen,178
426,623,Gimle Kino,7. juni-plassen,178
480,545,Helga Helgesens plass,Arkaden Soer,178
426,1755,Gimle Kino,Aker Brygge,178
480,423,Helga Helgesens plass,Schous plass,178
542,514,Grünerhagen Nord,Sofienberggata,178
442,739,Vulkan,Hammersborg Torg,178
512,447,Ensjoe T-bane,Kvaernerbyen,178
385,437,Soendre gate,Sentrum Scene,178
535,511,Uranienborgveien,Henrik Ibsens gate,177
431,398,Chr. Michelsens Gate,Ringnes Park,177
493,523,Sofienbergparken nordvest,Toeyenbekken,177
599,1755,Paléhaven,Aker Brygge,177
397,607,Storo Storsenter,Marcus Thranes gate,177
568,396,Frognerveien,Kirkeristen,177
503,412,Fagerheimgata,Jakob kirke,177
514,523,Sofienberggata,Toeyenbekken,177
418,456,Norsk Folkemuseum,Frognerstranda,177
739,443,Hammersborg Torg,Sjoesiden ved trappen,177
464,2328,Sukkerbiten,The Hub,177
409,575,John Colletts plass,Sognsveien,176
549,739,Linaaes gate,Hammersborg Torg,176
398,578,Ringnes Park,Hallings gate,176
502,607,Ullevaal sykehus,Marcus Thranes gate,176
598,2328,Sofienbergparken nord,The Hub,176
408,439,Toeyen skole,Moelleparken,175
489,480,Torggata,Helga Helgesens plass,175
385,557,Soendre gate,Akersgata,175
398,607,Ringnes Park,Marcus Thranes gate,175
393,398,Hans Nielsen Hauges plass,Ringnes Park,175
456,390,Frognerstranda,Saga Kino,175
442,549,Vulkan,Linaaes gate,175
581,480,Jordalgata,Helga Helgesens plass,175
439,439,Moelleparken,Moelleparken,174
1755,603,Aker Brygge,Frogner plass,174
499,398,Bjerregaards gate,Ringnes Park,174
579,620,Bogstadveien,Bislettgata,174
620,390,Bislettgata,Saga Kino,174
478,737,Jernbanetorget,Munkegata,174
600,480,Dyvekes bru,Helga Helgesens plass,174
484,473,Karenslyst allé,Majorstuveien,174
421,557,Alexander Kiellands Plass,Akersgata,173
598,553,Sofienbergparken nord,Skraaninga,173
468,404,Skillebekk,Oslo Handelsgymnasium,173
2333,464,Akerselvallmenningen,Sukkerbiten,173
440,464,Lakkegata,Sukkerbiten,173
616,443,Salt,Sjoesiden ved trappen,173
426,534,Gimle Kino,Filipstadveien,172
423,443,Schous plass,Sjoesiden ved trappen,172
737,562,Munkegata,Slottsparken Oest,172
408,607,Toeyen skole,Marcus Thranes gate,172
421,396,Alexander Kiellands Plass,Kirkeristen,172
438,607,BI Nydalen,Marcus Thranes gate,172
421,620,Alexander Kiellands Plass,Bislettgata,172
465,465,Bjoervika,Bjoervika,172
410,1755,Landstads gate,Aker Brygge,172
559,627,Hoffsveien,Skoeyen Stasjon,171
443,551,Sjoesiden ved trappen,Olaf Ryes plass,171
549,480,Linaaes gate,Helga Helgesens plass,171
480,424,Helga Helgesens plass,Birkelunden,171
583,600,Galgeberg,Dyvekes bru,171
437,444,Sentrum Scene,AHO,171
385,495,Soendre gate,Vaterlandsparken,171
611,396,Bankplassen,Kirkeristen,171
590,450,Majorstua skole,Elisenberg,171
537,390,St. Olavs gate,Saga Kino,171
1755,398,Aker Brygge,Ringnes Park,171
431,421,Chr. Michelsens Gate,Alexander Kiellands Plass,171
421,567,Alexander Kiellands Plass,Forskningsveien,171
2280,479,Klingenberggata,Tjuvholmen,170
447,480,Kvaernerbyen,Helga Helgesens plass,170
489,464,Torggata,Sukkerbiten,170
464,616,Sukkerbiten,Salt,170
408,381,Toeyen skole,Groenlands torg,170
412,598,Jakob kirke,Sofienbergparken nord,170
421,446,Alexander Kiellands Plass,Bislett Stadion,170
421,465,Alexander Kiellands Plass,Bjoervika,169
493,396,Sofienbergparken nordvest,Kirkeristen,169
551,465,Olaf Ryes plass,Bjoervika,169
483,557,Hausmanns gate,Akersgata,169
396,398,Kirkeristen,Ringnes Park,169
521,443,Jess Carlsens gate,Sjoesiden ved trappen,169
502,421,Ullevaal sykehus,Alexander Kiellands Plass,169
418,479,Norsk Folkemuseum,Tjuvholmen,169
521,489,Jess Carlsens gate,Torggata,169
495,440,Vaterlandsparken,Lakkegata,169
535,479,Uranienborgveien,Tjuvholmen,169
464,479,Sukkerbiten,Tjuvholmen,168
522,522,Mandalls gate,Mandalls gate,168
526,526,Lille Grensen,Lille Grensen,168
620,1023,Bislettgata,Professor Aschehougs plass,168
460,625,Botanisk Hage soer,Spikersuppa Oest,168
475,480,Hausmanns bru,Helga Helgesens plass,168
396,737,Kirkeristen,Munkegata,168
437,437,Sentrum Scene,Sentrum Scene,168
521,464,Jess Carlsens gate,Sukkerbiten,168
480,465,Helga Helgesens plass,Bjoervika,167
465,388,Bjoervika,Skovveien,167
589,589,Huk 1,Huk 1,167
523,440,Toeyenbekken,Lakkegata,167
569,523,Botanisk hage soer-vest,Toeyenbekken,167
614,393,Sinsen T-bane,Hans Nielsen Hauges plass,167
443,385,Sjoesiden ved trappen,Soendre gate,167
392,447,Sjoesiden ved fontenen,Kvaernerbyen,167
489,503,Torggata,Fagerheimgata,167
403,478,Parkveien,Jernbanetorget,166
423,2328,Schous plass,The Hub,166
440,2333,Lakkegata,Akerselvallmenningen,166
2309,2309,Ulven Torg,Ulven Torg,166
542,1755,Grünerhagen Nord,Aker Brygge,166
1755,574,Aker Brygge,Annette Thommessens Plass,166
737,735,Munkegata,Oslo Hospital,166
450,453,Elisenberg,Frogner Stadion,166
519,578,Thomas Heftyes plass,Hallings gate,166
442,480,Vulkan,Helga Helgesens plass,166
582,582,Stavangergata,Stavangergata,165
437,398,Sentrum Scene,Ringnes Park,165
737,2315,Munkegata,Rostockgata,165
463,1755,Schous plass trikkestopp,Aker Brygge,165
412,442,Jakob kirke,Vulkan,165
385,523,Soendre gate,Toeyenbekken,165
385,480,Soendre gate,Helga Helgesens plass,165
535,1755,Uranienborgveien,Aker Brygge,165
526,521,Lille Grensen,Jess Carlsens gate,165
540,398,Lilleborgbanen,Ringnes Park,165
551,599,Olaf Ryes plass,Paléhaven,164
489,493,Torggata,Sofienbergparken nordvest,164
1755,437,Aker Brygge,Sentrum Scene,164
391,620,St. Hanshaugen park vest,Bislettgata,164
480,574,Helga Helgesens plass,Annette Thommessens Plass,164
499,489,Bjerregaards gate,Torggata,164
542,489,Grünerhagen Nord,Torggata,164
737,447,Munkegata,Kvaernerbyen,164
468,456,Skillebekk,Frognerstranda,164
502,413,Ullevaal sykehus,Majorstuen,164
464,484,Sukkerbiten,Karenslyst allé,164
463,480,Schous plass trikkestopp,Helga Helgesens plass,164
553,1755,Skraaninga,Aker Brygge,164
390,534,Saga Kino,Filipstadveien,163
397,421,Storo Storsenter,Alexander Kiellands Plass,163
1755,2337,Aker Brygge,Universitetsgata,163
442,464,Vulkan,Sukkerbiten,163
421,624,Alexander Kiellands Plass,Daelenenggata,163
597,2328,Fredensborg,The Hub,163
424,2328,Birkelunden,The Hub,163
569,480,Botanisk hage soer-vest,Helga Helgesens plass,162
1755,557,Aker Brygge,Akersgata,162
463,489,Schous plass trikkestopp,Torggata,162
480,430,Helga Helgesens plass,Spikersuppa Vest,162
480,443,Helga Helgesens plass,Sjoesiden ved trappen,162
503,611,Fagerheimgata,Bankplassen,162
557,611,Akersgata,Bankplassen,162
465,440,Bjoervika,Lakkegata,162
558,452,Dokkveien,Vippetangen vest,161
412,398,Jakob kirke,Ringnes Park,161
398,620,Ringnes Park,Bislettgata,161
598,480,Sofienbergparken nord,Helga Helgesens plass,161
448,737,Oslo Plaza,Munkegata,161
480,455,Helga Helgesens plass,Sofienbergparken soer,161
526,551,Lille Grensen,Olaf Ryes plass,161
434,555,Lindern,Griffenfeldts gate,161
739,549,Hammersborg Torg,Linaaes gate,161
421,493,Alexander Kiellands Plass,Sofienbergparken nordvest,161
590,484,Majorstua skole,Karenslyst allé,160
514,408,Sofienberggata,Toeyen skole,160
388,479,Skovveien,Tjuvholmen,160
439,489,Moelleparken,Torggata,160
563,468,Huitfeldts gate,Skillebekk,160
438,394,BI Nydalen,Bjoelsen Studentby,160
500,2328,Anker Hotel,The Hub,160
437,423,Sentrum Scene,Schous plass,160
387,387,Studenterlunden,Studenterlunden,160
485,423,Sommerfrydhagen,Schous plass,160
1755,476,Aker Brygge,Edvard Storms gate,160
1755,444,Aker Brygge,AHO,160
463,2328,Schous plass trikkestopp,The Hub,160
410,549,Landstads gate,Linaaes gate,159
421,599,Alexander Kiellands Plass,Paléhaven,159
421,611,Alexander Kiellands Plass,Bankplassen,159
598,412,Sofienbergparken nord,Jakob kirke,159
475,465,Hausmanns bru,Bjoervika,159
526,507,Lille Grensen,Jens Bjelkes Gate,159
603,450,Frogner plass,Elisenberg,159
564,564,Oscars gate,Oscars gate,159
563,481,Huitfeldts gate,Raadhusgata,159
480,412,Helga Helgesens plass,Jakob kirke,159
602,627,Jarlsborgveien,Skoeyen Stasjon,159
497,408,Sirkustomta,Toeyen skole,159
394,380,Bjoelsen Studentby,Bentsebrugata,158
489,424,Torggata,Birkelunden,158
405,405,Frognerbadet,Frognerbadet,158
408,424,Toeyen skole,Birkelunden,158
464,414,Sukkerbiten,Kontraskjaeret,158
436,436,Vestkanttorvet,Vestkanttorvet,158
476,435,Edvard Storms gate,Fram-gaarden,158
737,464,Munkegata,Sukkerbiten,158
585,480,Nordre gate,Helga Helgesens plass,158
521,460,Jess Carlsens gate,Botanisk Hage soer,158
537,479,St. Olavs gate,Tjuvholmen,157
485,574,Sommerfrydhagen,Annette Thommessens Plass,157
464,551,Sukkerbiten,Olaf Ryes plass,157
737,424,Munkegata,Birkelunden,157
397,525,Storo Storsenter,Myraloekka Oest,157
396,460,Kirkeristen,Botanisk Hage soer,157
735,2315,Oslo Hospital,Rostockgata,157
739,410,Hammersborg Torg,Landstads gate,157
383,431,Arkitekt Rivertz Plass,Chr. Michelsens Gate,157
391,623,St. Hanshaugen park vest,7. juni-plassen,156
600,599,Dyvekes bru,Paléhaven,156
485,551,Sommerfrydhagen,Olaf Ryes plass,156
397,438,Storo Storsenter,BI Nydalen,156
398,624,Ringnes Park,Daelenenggata,156
549,423,Linaaes gate,Schous plass,156
523,521,Toeyenbekken,Jess Carlsens gate,156
509,443,Kjeld Stubs gate,Sjoesiden ved trappen,156
620,1755,Bislettgata,Aker Brygge,156
418,572,Norsk Folkemuseum,Skoeyen,156
446,384,Bislett Stadion,Vaar Frelsers gravlund,156
551,598,Olaf Ryes plass,Sofienbergparken nord,156
402,397,Loerenveien,Storo Storsenter,156
737,574,Munkegata,Annette Thommessens Plass,156
452,547,Vippetangen vest,Skippergata,156
385,478,Soendre gate,Jernbanetorget,156
580,607,Georg Morgenstiernes hus,Marcus Thranes gate,156
511,390,Henrik Ibsens gate,Saga Kino,156
412,1755,Jakob kirke,Aker Brygge,155
503,398,Fagerheimgata,Ringnes Park,155
468,623,Skillebekk,7. juni-plassen,155
2333,443,Akerselvallmenningen,Sjoesiden ved trappen,155
2347,418,Huk 2,Norsk Folkemuseum,155
448,385,Oslo Plaza,Soendre gate,155
446,557,Bislett Stadion,Akersgata,155
439,408,Moelleparken,Toeyen skole,155
464,480,Sukkerbiten,Helga Helgesens plass,155
394,398,Bjoelsen Studentby,Ringnes Park,155
1755,414,Aker Brygge,Kontraskjaeret,155
465,468,Bjoervika,Skillebekk,155
590,626,Majorstua skole,Drammensveien,154
580,580,Georg Morgenstiernes hus,Georg Morgenstiernes hus,154
478,507,Jernbanetorget,Jens Bjelkes Gate,154
620,446,Bislettgata,Bislett Stadion,154
453,572,Frogner Stadion,Skoeyen,154
551,392,Olaf Ryes plass,Sjoesiden ved fontenen,154
480,385,Helga Helgesens plass,Soendre gate,154
450,388,Elisenberg,Skovveien,154
552,465,Trelastgata,Bjoervika,154
514,489,Sofienberggata,Torggata,154
611,611,Bankplassen,Bankplassen,154
378,559,Colosseum Kino,Hoffsveien,154
430,430,Spikersuppa Vest,Spikersuppa Vest,154
404,404,Oslo Handelsgymnasium,Oslo Handelsgymnasium,154
737,549,Munkegata,Linaaes gate,153
493,514,Sofienbergparken nordvest,Sofienberggata,153
439,523,Moelleparken,Toeyenbekken,153
1755,384,Aker Brygge,Vaar Frelsers gravlund,153
739,611,Hammersborg Torg,Bankplassen,153
436,479,Vestkanttorvet,Tjuvholmen,153
385,443,Soendre gate,Sjoesiden ved trappen,153
735,1755,Oslo Hospital,Aker Brygge,153
493,423,Sofienbergparken nordvest,Schous plass,153
464,389,Sukkerbiten,Pilestredet Studenthus,153
397,540,Storo Storsenter,Lilleborgbanen,153
480,585,Helga Helgesens plass,Nordre gate,153
549,507,Linaaes gate,Jens Bjelkes Gate,153
503,421,Fagerheimgata,Alexander Kiellands Plass,153
567,607,Forskningsveien,Marcus Thranes gate,153
464,2315,Sukkerbiten,Rostockgata,153
610,512,Sotahjoernet,Ensjoe T-bane,153
600,447,Dyvekes bru,Kvaernerbyen,153
457,493,Trondheimsveien,Sofienbergparken nordvest,153
479,1755,Tjuvholmen,Aker Brygge,152
439,485,Moelleparken,Sommerfrydhagen,152
404,558,Oslo Handelsgymnasium,Dokkveien,152
615,537,Munkedamsveien,St. Olavs gate,152
398,424,Ringnes Park,Birkelunden,152
398,617,Ringnes Park,Bjerregaardsgate Oest,152
549,549,Linaaes gate,Linaaes gate,152
392,452,Sjoesiden ved fontenen,Vippetangen vest,152
570,413,Froeen T-bane,Majorstuen,152
424,412,Birkelunden,Jakob kirke,152
384,557,Vaar Frelsers gravlund soer,Akersgata,152
380,380,Bentsebrugata,Bentsebrugata,151
500,1755,Anker Hotel,Aker Brygge,151
439,551,Moelleparken,Olaf Ryes plass,151
502,431,Ullevaal sykehus,Chr. Michelsens Gate,151
378,603,Colosseum Kino,Frogner plass,151
413,572,Majorstuen,Skoeyen,151
398,507,Ringnes Park,Jens Bjelkes Gate,151
502,502,Ullevaal sykehus,Ullevaal sykehus,151
590,429,Majorstua skole,Thune,151
737,599,Munkegata,Paléhaven,150
396,423,Kirkeristen,Schous plass,150
443,444,Sjoesiden ved trappen,AHO,150
420,398,Bjoelsendumpa,Ringnes Park,150
393,393,Hans Nielsen Hauges plass,Hans Nielsen Hauges plass,150
516,408,Finnmarksgata,Toeyen skole,150
433,489,Ila,Torggata,150
590,559,Majorstua skole,Hoffsveien,150
437,385,Sentrum Scene,Soendre gate,150
607,597,Marcus Thranes gate,Fredensborg,150
575,466,Sognsveien,Ullevaalsalléen,150
378,572,Colosseum Kino,Skoeyen,150
737,396,Munkegata,Kirkeristen,150
446,511,Bislett Stadion,Henrik Ibsens gate,150
584,450,Henrik Wergelands allé,Elisenberg,150
607,444,Marcus Thranes gate,AHO,150
735,464,Oslo Hospital,Sukkerbiten,150
579,511,Bogstadveien,Henrik Ibsens gate,150
440,611,Lakkegata,Bankplassen,150
385,479,Soendre gate,Tjuvholmen,149
581,465,Jordalgata,Bjoervika,149
1755,530,Aker Brygge,Holbergs plass,149
2315,481,Rostockgata,Raadhusgata,149
436,450,Vestkanttorvet,Elisenberg,149
421,503,Alexander Kiellands Plass,Fagerheimgata,149
396,465,Kirkeristen,Bjoervika,149
385,460,Soendre gate,Botanisk Hage soer,149
397,551,Storo Storsenter,Olaf Ryes plass,149
411,543,Hasle Torg,Fyrstikktorget,149
480,509,Helga Helgesens plass,Kjeld Stubs gate,149
598,401,Sofienbergparken nord,Lille Schous plass,149
411,512,Hasle Torg,Ensjoe T-bane,149
480,577,Helga Helgesens plass,Arkaden Nord,149
423,448,Schous plass,Oslo Plaza,149
427,413,Briskeby,Majorstuen,149
2328,421,The Hub,Alexander Kiellands Plass,149
428,484,Olav Kyrres plass,Karenslyst allé,148
558,444,Dokkveien,AHO,148
488,489,Torshovparken vest,Torggata,148
398,542,Ringnes Park,Grünerhagen Nord,148
460,398,Botanisk Hage soer,Ringnes Park,148
551,398,Olaf Ryes plass,Ringnes Park,148
468,572,Skillebekk,Skoeyen,148
473,535,Majorstuveien,Uranienborgveien,148
397,458,Storo Storsenter,Jenny Braatens Plass,148
499,1755,Bjerregaards gate,Aker Brygge,148
426,468,Gimle Kino,Skillebekk,148
503,439,Fagerheimgata,Moelleparken,148
435,390,Fram-gaarden,Saga Kino,148
2328,1755,The Hub,Aker Brygge,148
406,516,Carl Berners plass soer,Finnmarksgata,148
521,526,Jess Carlsens gate,Lille Grensen,148
385,464,Soendre gate,Sukkerbiten,148
564,611,Oscars gate,Bankplassen,147
403,1755,Parkveien,Aker Brygge,147
489,442,Torggata,Vulkan,147
574,452,Annette Thommessens Plass,Vippetangen vest,147
518,557,Ullevaalsveien,Akersgata,147
511,511,Henrik Ibsens gate,Henrik Ibsens gate,147
384,384,Vaar Frelsers gravlund,Vaar Frelsers gravlund,147
624,421,Daelenenggata,Alexander Kiellands Plass,147
484,418,Karenslyst allé,Norsk Folkemuseum,147
385,549,Soendre gate,Linaaes gate,147
499,557,Bjerregaards gate,Akersgata,147
421,387,Alexander Kiellands Plass,Studenterlunden,147
456,615,Frognerstranda,Munkedamsveien,147
1755,535,Aker Brygge,Uranienborgveien,146
479,464,Tjuvholmen,Sukkerbiten,146
481,443,Raadhusgata,Sjoesiden ved trappen,146
420,525,Bjoelsendumpa,Myraloekka Oest,146
396,598,Kirkeristen,Sofienbergparken nord,146
2315,551,Rostockgata,Olaf Ryes plass,146
2347,479,Huk 2,Tjuvholmen,146
383,399,Arkitekt Rivertz Plass,Uelands gate,146
499,537,Bjerregaards gate,St. Olavs gate,146
476,396,Edvard Storms gate,Kirkeristen,146
2333,460,Akerselvallmenningen,Botanisk Hage soer,146
391,421,St. Hanshaugen park vest,Alexander Kiellands Plass,146
571,571,Over Raadhusgata,Over Raadhusgata,146
503,2328,Fagerheimgata,The Hub,146
464,476,Sukkerbiten,Edvard Storms gate,146
398,463,Ringnes Park,Schous plass trikkestopp,146
468,390,Skillebekk,Saga Kino,146
435,625,Fram-gaarden,Spikersuppa Oest,145
739,442,Hammersborg Torg,Vulkan,145
542,437,Grünerhagen Nord,Sentrum Scene,145
531,602,Monolittveien,Jarlsborgveien,145
1755,456,Aker Brygge,Frognerstranda,145
2315,480,Rostockgata,Helga Helgesens plass,145
439,1755,Moelleparken,Aker Brygge,145
519,563,Thomas Heftyes plass,Huitfeldts gate,145
616,616,Salt,Salt,144
2308,507,Gunerius,Jens Bjelkes Gate,144
549,598,Linaaes gate,Sofienbergparken nord,144
390,426,Saga Kino,Gimle Kino,144
493,2328,Sofienbergparken nordvest,The Hub,144
397,593,Storo Storsenter,Bjoelsen moelle,144
398,437,Ringnes Park,Sentrum Scene,144
507,443,Jens Bjelkes Gate,Sjoesiden ved trappen,144
423,430,Schous plass,Spikersuppa Vest,144
421,737,Alexander Kiellands Plass,Munkegata,144
437,507,Sentrum Scene,Jens Bjelkes Gate,144
398,442,Ringnes Park,Vulkan,144
392,464,Sjoesiden ved fontenen,Sukkerbiten,144
507,464,Jens Bjelkes Gate,Sukkerbiten,144
521,421,Jess Carlsens gate,Alexander Kiellands Plass,144
737,440,Munkegata,Lakkegata,143
412,2328,Jakob kirke,The Hub,143
414,414,Kontraskjaeret,Kontraskjaeret,143
598,493,Sofienbergparken nord,Sofienbergparken nordvest,143
